Layer_enc,Cell_enc,BTS_enc,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,Overload_Flag,LTE_PDCCH_CCE_Load_pct,LTE_CFI3_Share_pct,LTE_CceAgg_1,LTE_CceAgg_2,LTE_CceAgg_4,LTE_CceAgg_8,PDCCH_Adm_Rej_Count,LTE_Max_RRC_CU,LTE_Active_UL_Users_TTI,SR_Fail_Ratio,PUCCH_SR_Cong_Count,DL_UL_Vol_Ratio,PRB_Total,Lat,Lon,Azimuth,PCI,EARFCN,TAC,Total_DataVol_GB,LTE_Avg_RRC_CU,LTE_Cell_THP_DL_Mbps,LTE_PrbUtil_DL_pct
0,4,1,2,1,5,18,0,0,30.16,65.35,8098579,4075155,1909669,523033,66,152.0,59.4,0.0153,471,4.914325590269055,108.54,14.734633,-17.444613,175,428,300,2001,23.1622,113.3,6.985,64.54
2,4,1,2,1,5,18,0,0,22.67,51.27,8288476,3830813,2041662,511929,46,85.0,36.7,0.012,371,4.983724187565555,83.79,14.734633,-17.444613,175,439,6300,2001,17.8801,71.3,9.025,48.2
1,3,1,2,1,5,18,0,0,37.89,74.87,8032187,4208143,1917275,514233,77,207.2,87.2,0.0187,551,5.351396456902176,123.03,14.734633,-17.444613,110,486,6300,2001,29.504,159.2,6.36,73.52
0,3,1,2,1,5,18,0,0,30.45,68.13,7922930,4167708,2037624,485951,67,143.0,62.5,0.0159,510,5.209147196842654,104.38,14.734633,-17.444613,110,317,1650,2001,24.7507,120.9,7.327,59.57
2,3,1,2,1,5,18,0,0,24.79,55.27,8410689,4128882,2092635,511128,47,87.8,33.4,0.012,359,4.854446548033911,80.53,14.734633,-17.444613,110,116,300,2001,17.8463,67.1,8.419,47.79
1,2,0,2,1,5,18,0,0,37.31,80.1,7880752,4150187,2014616,480140,75,219.0,79.1,0.0196,537,4.947114322820586,130.79,14.74571,-17.452823,350,191,1650,2001,27.8933,164.5,6.293,76.19
0,2,0,2,1,5,18,0,0,28.89,69.4,8444373,3779463,2070800,511976,61,148.4,58.9,0.0164,511,4.961641964612686,106.72,14.74571,-17.452823,350,451,300,2001,25.572,111.9,7.091,64.81
2,2,0,2,1,5,18,0,0,24.43,52.9,8007904,4091873,1963218,520332,51,87.2,33.4,0.0126,354,5.02087374863966,79.30000000000001,14.74571,-17.452823,350,298,6300,2001,18.9228,71.4,8.837,46.52
1,1,0,2,1,5,18,0,0,34.42,73.97,8350505,4118446,1937314,507794,75,202.4,81.6,0.0182,539,4.893584298899982,129.79,14.74571,-17.452823,208,434,300,2001,28.6725,164.9,5.838,74.56
0,1,0,2,1,5,18,0,0,28.92,68.48,8396715,3906672,1906346,529355,64,149.1,61.1,0.0161,484,5.273014453609289,108.41999999999999,14.74571,-17.452823,208,483,1650,2001,24.8634,114.3,7.147,65.94
2,1,0,2,1,5,18,0,0,23.52,51.35,7887606,4045071,1918570,509891,52,91.7,35.5,0.0123,384,4.562319135464007,79.17,14.74571,-17.452823,208,387,300,2001,17.9467,66.2,9.151,45.34
1,0,0,2,1,5,18,0,0,34.02,78.89,7870731,3913715,2033217,479765,74,218.4,86.6,0.0183,537,4.842321357615173,120.81,14.74571,-17.452823,17,461,1650,2001,28.3778,156.8,6.366,71.08
0,0,0,2,1,5,18,0,0,30.98,66.76,7705235,3799068,1923052,522072,64,146.9,62.1,0.0163,486,4.907126998700261,102.4,14.74571,-17.452823,17,113,1650,2001,23.0004,118.0,6.805,59.86
2,0,0,2,1,5,18,0,0,23.3,53.11,8251508,4229503,1998434,489881,50,90.1,35.8,0.013,364,4.758888260463676,84.63,14.74571,-17.452823,17,457,6300,2001,18.2813,70.9,8.907,48.64
0,6,2,2,1,5,18,0,0,30.57,66.78,8270253,3870870,2100901,503789,64,145.8,60.8,0.0166,463,5.029391509761116,108.16,14.679119,-17.472514,117,475,300,2001,23.5535,114.7,6.931,63.75
1,6,2,2,1,5,18,0,0,37.64,80.65,7528575,4148070,1886968,522171,79,218.8,88.1,0.0181,543,5.3131262966564865,128.07999999999998,14.679119,-17.472514,117,296,6300,2001,28.4851,164.1,6.042,73.69
1,14,4,2,1,5,18,0,0,37.03,77.79,7929422,3912009,2016795,523527,77,204.4,84.9,0.0182,566,5.093235411393483,129.23000000000002,14.741199,-17.462393,281,315,300,2001,28.969,157.8,6.209,74.06
0,7,2,2,1,5,18,0,0,31.35,69.18,8071165,4087305,2086835,472417,63,147.5,61.2,0.0153,466,4.687040034665318,108.94,14.679119,-17.472514,150,462,6300,2001,23.9377,122.9,7.245,64.49
2,14,4,2,1,5,18,0,0,22.15,52.98,7797852,3839363,2040025,485329,51,92.0,35.1,0.0117,381,5.011259353620497,86.27000000000001,14.741199,-17.462393,281,245,1650,2001,18.7587,69.7,8.652,50.75
1,13,4,2,1,5,18,0,0,34.23,78.99,7994078,3789951,2108304,507575,75,220.3,81.7,0.0181,567,5.378326021372048,120.32,14.741199,-17.462393,156,466,1650,2001,29.1553,168.4,5.745,71.05
0,13,4,2,1,5,18,0,0,30.91,68.32,8335773,4068203,2097333,517527,66,152.2,60.2,0.0153,499,4.786936129104142,109.63,14.741199,-17.462393,156,118,1650,2001,23.4834,122.7,7.347,65.63
2,13,4,2,1,5,18,0,0,22.4,55.87,7909771,3895602,2028150,514688,46,90.9,36.9,0.0126,388,4.950758729196369,80.57,14.741199,-17.462393,156,337,300,2001,17.5783,65.8,9.108,47.98
1,12,4,2,1,5,18,0,0,34.29,76.23,8372575,3853337,1959870,475499,74,201.9,80.0,0.018,550,5.188978156203893,128.95,14.741199,-17.462393,1,93,300,2001,28.7173,156.7,6.265,76.41
0,12,4,2,1,5,18,0,0,30.34,67.64,8034571,3812621,2037481,514325,61,142.1,60.3,0.0163,508,5.092121564265085,105.6,14.741199,-17.462393,1,309,1650,2001,25.2973,122.0,6.899,59.8
2,12,4,2,1,5,18,0,0,22.44,53.76,8321772,4058454,1996579,527809,51,85.5,34.1,0.0131,373,5.3489243183240625,84.17,14.741199,-17.462393,1,331,1650,2001,18.7182,65.0,9.209,50.93
1,11,3,2,1,5,18,0,0,34.26,79.1,8343447,3839390,1956080,518713,75,213.9,87.9,0.02,600,4.886099219199996,123.38,14.732595,-17.505634,247,169,6300,2001,28.7352,157.9,6.293,71.73
0,11,3,2,1,5,18,0,0,29.9,70.38,8375395,3799124,1945793,500296,62,156.3,56.8,0.0167,483,5.183209341966228,104.94,14.732595,-17.505634,247,294,1650,2001,25.2751,115.6,6.843,59.83
2,11,3,2,1,5,18,0,0,23.79,51.72,7722437,4204726,1913573,470191,49,84.8,34.1,0.013,379,4.766186799483339,82.53,14.732595,-17.505634,247,382,1650,2001,18.7216,71.1,8.482,48.72
2,7,2,2,1,5,18,0,0,24.25,52.1,8417142,3870944,2075249,525093,51,84.1,35.2,0.012,371,4.838533565712125,80.52000000000001,14.679119,-17.472514,150,399,300,2001,18.2497,71.9,8.587,45.57
0,10,3,2,1,5,18,0,0,31.17,62.63,7596554,3989156,1969605,525630,65,149.4,62.8,0.0161,464,5.086562007838835,110.53,14.732595,-17.505634,219,394,6300,2001,25.1963,122.1,7.51,64.22
2,10,3,2,1,5,18,0,0,23.71,55.58,8288486,3800854,1957023,489501,50,89.9,35.4,0.0116,357,5.285610044815199,79.89,14.732595,-17.505634,219,315,300,2001,19.396,66.3,9.168,46.95
1,9,3,2,1,5,18,0,0,34.56,77.13,8166886,3888391,2022519,492564,77,200.2,80.2,0.0183,586,4.955285252139812,132.08,14.732595,-17.505634,44,466,300,2001,27.2205,163.1,6.189,77.43
0,9,3,2,1,5,18,0,0,29.22,68.33,7882763,3961241,2037664,497645,61,147.7,57.1,0.0165,487,4.939006562828868,103.84,14.732595,-17.505634,44,380,1650,2001,23.7514,123.5,7.355,60.05
2,9,3,2,1,5,18,0,0,24.35,51.94,7836901,4170038,1956567,491668,48,83.3,34.3,0.0129,379,4.81761554074051,85.03999999999999,14.732595,-17.505634,44,273,1650,2001,18.3855,66.8,8.655,49.86
1,8,2,2,1,5,18,0,0,37.1,72.09,7587982,4123880,2051301,529249,73,198.5,83.7,0.02,546,5.000596014641393,120.95,14.679119,-17.472514,340,439,300,2001,27.3249,171.5,6.017,69.95
0,8,2,2,1,5,18,0,0,30.95,69.7,7938636,3768635,2101561,516149,65,148.0,62.8,0.0156,464,5.257686824461874,105.92,14.679119,-17.472514,340,39,300,2001,25.4789,116.9,7.554,60.81
2,8,2,2,1,5,18,0,0,22.83,56.05,8270367,3983833,1968913,527479,50,93.0,34.7,0.0129,364,5.336865084684731,82.93,14.679119,-17.472514,340,65,300,2001,19.5483,71.3,8.531,50.93
1,7,2,2,1,5,18,0,0,38.26,76.18,7912972,3971465,1932607,517749,77,200.8,84.2,0.0183,571,5.317162333320071,123.78999999999999,14.679119,-17.472514,150,202,1650,2001,29.8754,155.8,5.756,71.57
1,10,3,2,1,5,18,0,0,37.45,79.18,8094584,3859507,2018858,524293,73,198.8,86.1,0.0197,597,4.696392829326767,128.49,14.732595,-17.505634,219,211,1650,2001,27.9785,172.0,6.134,74.97
1,19,6,3,2,5,18,0,0,35.07,70.83,7877579,4144828,2059176,522735,68,188.6,76.9,0.017,561,5.024467614647316,122.56,14.683547,-17.438945,167,251,6300,2001,26.3778,155.3,6.357,72.58
2,20,6,3,2,5,18,0,0,21.84,50.21,8396138,4068151,1909368,505592,44,81.1,32.9,0.0119,368,5.302120938706549,81.97,14.683547,-17.438945,327,423,300,2001,18.2518,66.9,9.306,48.31
0,20,6,3,2,5,18,0,0,28.86,65.52,8252420,4091393,1958038,518348,62,137.7,56.9,0.0144,486,4.79355199763154,102.50999999999999,14.683547,-17.438945,327,263,300,2001,23.5194,111.7,7.45,60.82
1,21,7,3,2,5,18,0,0,34.09,70.79,8413694,3941447,1901007,515777,74,199.8,78.5,0.0189,554,4.722506907796226,122.62,14.716365,-17.427395,53,273,1650,2001,27.332,163.2,6.671,73.68
2,21,7,3,2,5,18,0,0,22.66,50.36,8398534,4195707,2068415,491237,48,85.6,34.6,0.0124,339,4.657415735920579,76.98,14.716365,-17.427395,53,14,300,2001,17.0839,68.5,9.482,45.13
0,21,7,3,2,5,18,0,0,28.19,65.67,8210609,4031161,2104167,507139,63,135.6,54.9,0.0148,459,4.970784898138599,98.92,14.716365,-17.427395,53,273,6300,2001,24.2923,115.9,7.448,59.04
0,19,6,3,2,5,18,0,0,30.62,64.44,7890507,3833476,1963047,472294,62,141.4,59.8,0.0148,440,4.99328817747971,99.16,14.683547,-17.438945,167,471,6300,2001,23.9155,112.3,7.319,58.35
1,20,6,3,2,5,18,0,0,36.17,70.98,7932788,4228370,1882799,490368,68,209.8,75.8,0.0181,513,5.206243039880118,120.49000000000001,14.683547,-17.438945,327,367,6300,2001,27.6763,163.2,6.786,70.51
2,19,6,3,2,5,18,0,0,22.69,49.69,7528794,3793913,1999764,495504,46,80.6,31.7,0.0111,338,4.91632156059673,77.93,14.683547,-17.438945,167,77,1650,2001,17.6261,62.4,8.647,46.7
0,17,5,3,2,5,18,0,0,28.61,61.18,7881356,3925192,1959041,481638,63,145.0,59.2,0.0155,457,5.370819211132433,103.25999999999999,14.695796,-17.46843,351,37,6300,2001,23.6287,108.5,7.719,61.76
0,18,6,3,2,5,18,0,0,28.9,61.27,8147138,3913736,2063619,520233,62,149.7,59.2,0.0148,476,5.375741620964138,106.7,14.683547,-17.438945,109,1,300,2001,23.8634,115.2,7.293,62.71
2,18,6,3,2,5,18,0,0,20.95,52.64,7665472,3919911,2050284,488529,44,83.1,31.8,0.012,366,4.715878831933943,79.59,14.683547,-17.438945,109,217,1650,2001,17.3227,63.8,8.765,47.38
1,17,5,3,2,5,18,0,0,36.21,76.0,8193314,3921207,2032249,522681,75,189.8,83.4,0.0183,566,5.193094262187825,119.00999999999999,14.695796,-17.46843,351,83,6300,2001,27.3946,151.1,6.458,68.63
2,17,5,3,2,5,18,0,0,22.46,52.5,8265343,3841583,2068812,522213,48,85.3,34.9,0.0117,364,4.725778795364265,74.28,14.695796,-17.46843,351,155,1650,2001,16.7936,67.5,9.351,42.91
1,16,5,3,2,5,18,0,0,33.9,73.72,8358422,3966873,1953972,479493,68,190.6,74.8,0.0171,535,5.219532466617422,118.63999999999999,14.695796,-17.46843,228,62,300,2001,27.0124,148.9,6.789,67.85
0,16,5,3,2,5,18,0,0,29.42,62.68,8319633,4056282,1894194,516194,59,135.1,58.0,0.0159,448,5.162766605381345,104.35,14.695796,-17.46843,228,312,6300,2001,22.8849,109.2,7.279,61.25
2,16,5,3,2,5,18,0,0,21.57,53.48,7989355,3761415,2077380,520557,48,82.0,32.8,0.0113,334,4.847787937959338,81.06,14.695796,-17.46843,228,414,6300,2001,17.8571,62.8,9.491,47.93
1,15,5,3,2,5,18,0,0,35.33,77.27,7678572,4083013,1984815,527299,73,199.5,76.9,0.018,542,4.996989178969796,120.9,14.695796,-17.46843,68,47,1650,2001,27.2764,151.1,6.408,72.13
2,22,7,3,2,5,18,0,0,22.95,52.41,7529128,3835541,2084448,525858,44,84.5,33.7,0.0113,335,4.668209812232101,77.99,14.716365,-17.427395,208,360,6300,2001,17.1227,63.5,9.314,45.37
1,18,6,3,2,5,18,0,0,33.86,73.5,7652880,4161880,1954587,520038,72,200.4,75.5,0.0182,534,5.316085137239433,124.34,14.683547,-17.438945,109,96,300,2001,26.9426,153.0,6.12,72.31
0,22,7,3,2,5,18,0,0,30.0,63.7,8018984,3803611,2040638,489649,64,139.2,57.7,0.0161,481,4.598780466187185,103.15,14.716365,-17.427395,208,486,300,2001,22.5696,115.9,7.201,59.96
2,26,8,3,2,5,18,0,0,22.44,50.87,7671692,4136946,2020673,521710,48,87.2,34.8,0.0112,334,5.329246150513247,79.99000000000001,14.730851,-17.42687,313,336,6300,2001,17.6763,61.8,8.842,48.27
2,23,7,3,2,5,18,0,0,22.27,53.59,7724686,3912884,1915470,477508,47,78.6,33.6,0.0112,349,5.068692857824551,79.99,14.716365,-17.427395,352,129,300,2001,18.1156,67.7,9.145,48.11
0,29,9,3,2,5,18,0,0,29.77,63.82,7858314,4167795,1960019,488566,64,140.5,58.6,0.016,477,4.960363247042379,102.11000000000001,14.732819,-17.485155,339,17,6300,2001,22.6428,107.6,7.477,57.52
2,29,9,3,2,5,18,0,0,21.21,53.36,8174218,3811381,2014467,501349,47,85.8,32.0,0.0112,335,4.634126613134547,78.33,14.732819,-17.485155,339,402,1650,2001,17.4603,68.1,9.454,47.3
1,28,9,3,2,5,18,0,0,33.29,71.23,7599222,3972741,2116552,492412,74,207.9,79.4,0.0188,545,4.927170409434811,120.88,14.732819,-17.485155,220,86,6300,2001,27.6326,159.6,6.688,71.7
0,28,9,3,2,5,18,0,0,30.51,65.2,7847131,4065374,1990910,515161,58,137.5,54.6,0.0148,450,5.143701903626707,105.3,14.732819,-17.485155,220,265,1650,2001,22.762,106.4,7.612,62.44
2,28,9,3,2,5,18,0,0,21.11,48.29,8252171,3920696,1931726,512885,46,82.5,34.0,0.0122,360,4.937428301670921,78.08,14.732819,-17.485155,220,248,6300,2001,17.6046,67.1,8.602,46.41
1,27,9,3,2,5,18,0,0,32.42,73.09,7690499,3985543,1890152,472091,72,193.7,78.8,0.0189,538,4.802845148516225,119.31,14.732819,-17.485155,21,168,300,2001,26.9771,145.5,6.56,67.85
0,27,9,3,2,5,18,0,0,28.74,64.83,8118102,4053755,2012582,488380,63,150.9,59.0,0.0159,468,4.668252672195935,104.74000000000001,14.732819,-17.485155,21,370,1650,2001,22.6539,111.5,7.896,60.53
2,27,9,3,2,5,18,0,0,23.17,48.93,8363735,4155075,2014593,526173,45,80.8,34.1,0.0116,369,5.302602539456863,77.76,14.732819,-17.485155,21,269,300,2001,17.8346,64.5,9.341,46.07
1,26,8,3,2,5,18,0,0,33.18,74.96,7864056,4025476,1935558,526402,73,203.4,74.5,0.0183,570,4.9743017935541785,121.46,14.730851,-17.42687,313,38,300,2001,25.6137,149.5,6.533,71.63
0,26,8,3,2,5,18,0,0,28.37,64.38,8045404,4035590,1949160,474811,62,146.5,54.0,0.0148,462,4.565841716856637,96.63,14.730851,-17.42687,313,175,6300,2001,22.5147,117.3,7.292,56.67
0,15,5,3,2,5,18,0,0,27.77,62.23,7657359,3900751,1904994,470331,57,144.5,55.0,0.0155,444,5.058092384138199,104.75,14.695796,-17.46843,68,40,300,2001,22.6142,116.1,7.606,63.16
1,25,8,3,2,5,18,0,0,34.63,69.24,7939396,4096438,2007164,493383,67,191.8,80.3,0.0178,542,5.149783578990728,119.47999999999999,14.730851,-17.42687,232,46,6300,2001,27.8841,159.0,6.769,67.49
0,25,8,3,2,5,18,0,0,28.37,66.67,7857788,3954578,1946691,508797,60,137.6,58.7,0.0157,457,5.164565998099759,106.66,14.730851,-17.42687,232,221,1650,2001,23.3915,107.5,7.769,62.84
2,25,8,3,2,5,18,0,0,22.1,47.99,8251817,4137946,2085328,488386,48,80.4,34.7,0.0119,366,5.097188061431878,75.31,14.730851,-17.42687,232,122,1650,2001,17.3886,64.4,8.992,44.61
1,24,8,3,2,5,18,0,0,33.53,71.31,8219258,3939299,2076191,525646,73,192.4,75.6,0.0182,518,4.66735694046179,115.80000000000001,14.730851,-17.42687,0,72,1650,2001,25.8645,155.7,6.516,67.23
0,24,8,3,2,5,18,0,0,28.94,63.95,8403304,3956106,2048255,529823,61,139.1,57.6,0.0156,455,5.014667537162713,98.58,14.730851,-17.42687,0,367,300,2001,22.63,108.0,7.539,56.54
2,24,8,3,2,5,18,0,0,22.03,49.66,8331410,4178659,1897726,473545,44,84.1,34.6,0.0119,338,5.028951824801661,77.54,14.730851,-17.42687,0,285,300,2001,17.8777,61.5,9.256,45.74
1,23,7,3,2,5,18,0,0,32.94,75.08,7642797,3837329,1952826,505923,70,208.0,79.1,0.0188,511,5.121964720686326,124.75,14.716365,-17.427395,352,230,6300,2001,26.6187,153.7,6.242,73.65
0,23,7,3,2,5,18,0,0,29.03,62.57,7561612,4109669,2039265,528020,64,135.6,58.9,0.0155,442,5.027894448124395,107.66,14.716365,-17.427395,352,424,1650,2001,22.7131,109.7,7.777,63.23
1,22,7,3,2,5,18,0,0,34.16,72.64,8046981,4036935,1882172,521381,73,188.7,78.6,0.0185,567,5.251864816160382,116.54,14.716365,-17.427395,208,182,6300,2001,27.662,159.0,6.394,67.01
2,15,5,3,2,5,18,0,0,22.29,48.92,7965270,4000389,1885839,512975,44,81.7,33.5,0.0119,332,4.956448214791141,78.42,14.695796,-17.46843,68,127,300,2001,16.7256,65.2,8.777,47.41
1,29,9,3,2,5,18,0,0,33.47,72.57,8088274,4013352,1994401,527752,72,192.3,79.9,0.0189,570,5.537967718570755,124.26,14.732819,-17.485155,339,213,1650,2001,27.9516,152.0,6.361,72.15
0,14,4,3,2,5,18,0,0,28.12,59.83,7907140,3815408,1912329,509199,62,149.3,59.8,0.0157,476,5.110181146116312,102.38,14.741199,-17.462393,281,232,300,2001,24.1269,108.3,7.523,60.99
2,6,2,3,2,5,18,0,0,21.52,51.51,8131231,4066833,1906626,516426,46,79.0,34.9,0.0115,371,4.989338843796667,80.18,14.679119,-17.472514,117,293,300,2001,17.5937,64.9,8.607,47.12
1,5,1,3,2,5,18,0,0,33.44,75.61,7963063,4239831,1997667,497793,68,195.0,83.1,0.0183,541,5.3661039382376154,120.35,14.734633,-17.444613,251,325,300,2001,27.2816,158.2,6.737,72.05
0,5,1,3,2,5,18,0,0,29.84,63.76,7870394,3886205,1930653,480551,57,147.7,56.8,0.0145,457,5.070001337130096,101.08,14.734633,-17.444613,251,100,6300,2001,22.535,108.0,7.607,56.75
2,5,1,3,2,5,18,0,0,21.96,52.52,7982103,3966211,2024451,524045,46,83.9,35.2,0.0112,356,5.5604575145577275,75.57,14.734633,-17.444613,251,109,1650,2001,18.1594,69.0,9.127,45.3
1,4,1,3,2,5,18,0,0,32.29,69.72,7913775,4196376,2002562,522963,70,201.3,75.9,0.0172,541,4.907252671341425,118.10000000000001,14.734633,-17.444613,175,473,1650,2001,26.3038,145.6,6.443,67.76
0,4,1,3,2,5,18,0,0,29.88,60.83,7899861,3809607,2043749,495456,64,138.8,55.2,0.0151,465,5.084204841801088,104.81,14.734633,-17.444613,175,428,300,2001,23.6208,109.6,7.129,60.46
2,4,1,3,2,5,18,0,0,21.28,50.97,7629312,3986504,2005871,500797,48,82.6,31.5,0.0116,367,5.342633007388311,79.14,14.734633,-17.444613,175,439,6300,2001,18.4548,61.6,8.599,47.25
1,3,1,3,2,5,18,0,0,36.1,72.02,7960052,4002591,1908700,524677,68,198.7,80.1,0.0182,508,5.267862563299553,120.73,14.734633,-17.444613,110,486,6300,2001,27.1222,160.8,6.097,71.62
0,3,1,3,2,5,18,0,0,29.95,65.51,7952826,4204710,1968186,493692,59,147.8,58.8,0.0151,457,4.992775407641512,103.94999999999999,14.734633,-17.444613,110,317,1650,2001,24.2931,115.6,7.2,62.12
2,3,1,3,2,5,18,0,0,22.2,53.63,8155598,3791396,2034286,484628,47,84.9,34.5,0.0116,363,4.944133334209646,80.85,14.734633,-17.444613,110,116,300,2001,17.3004,68.4,9.591,47.27
1,2,0,3,2,5,18,0,0,33.31,69.91,8017502,4030564,1881820,522187,74,199.0,81.9,0.0183,549,5.161193059895161,117.32,14.74571,-17.452823,350,191,1650,2001,27.2731,149.4,6.104,69.99
0,2,0,3,2,5,18,0,0,29.64,65.15,8473547,3997947,1932574,522978,62,149.3,56.9,0.016,436,5.448421574654276,101.53,14.74571,-17.452823,350,451,300,2001,23.8663,105.9,8.026,60.36
2,2,0,3,2,5,18,0,0,21.02,50.33,8382288,4179156,2061867,525682,48,88.0,34.4,0.0115,344,4.9975341055874205,79.99000000000001,14.74571,-17.452823,350,298,6300,2001,16.9092,67.5,9.25,46.27
1,1,0,3,2,5,18,0,0,33.99,71.24,8471088,3935317,1897591,512616,73,187.9,82.0,0.0184,549,4.906978671599909,121.52,14.74571,-17.452823,208,434,300,2001,27.9098,163.5,6.751,72.46
0,1,0,3,2,5,18,0,0,29.31,61.97,8062912,4142934,1903603,483554,61,150.1,59.5,0.015,449,5.056544864951984,101.69999999999999,14.74571,-17.452823,208,483,1650,2001,22.4018,115.6,7.859,58.83
2,1,0,3,2,5,18,0,0,21.13,50.32,7610565,4231118,1889338,480895,47,88.2,32.2,0.0117,362,4.601612240352847,75.71000000000001,14.74571,-17.452823,208,387,300,2001,17.1886,64.4,9.38,44.74
1,0,0,3,2,5,18,0,0,32.51,75.1,7660336,4054796,2030923,497933,70,192.6,80.2,0.0187,509,5.08795805122906,123.85,14.74571,-17.452823,17,461,1650,2001,25.999,148.7,6.369,74.02
0,0,0,3,2,5,18,0,0,29.2,66.56,8464274,3985270,1917955,520847,58,148.7,57.5,0.0155,480,4.701073350643381,100.80000000000001,14.74571,-17.452823,17,113,1650,2001,23.0702,108.4,7.684,60.6
2,0,0,3,2,5,18,0,0,21.69,49.54,7830339,3822236,2102857,509364,47,87.2,32.6,0.0113,334,4.9778510103317,78.52000000000001,14.74571,-17.452823,17,457,6300,2001,17.8513,66.8,9.557,46.09
0,6,2,3,2,5,18,0,0,29.54,64.74,7597611,3939807,1940155,522213,58,143.2,54.5,0.0154,473,4.978733395728459,99.31,14.679119,-17.472514,117,475,300,2001,23.9094,115.5,7.924,57.94
1,6,2,3,2,5,18,0,0,34.51,72.28,8074786,4102879,1905180,506199,71,196.4,74.6,0.0172,535,4.58926247717162,120.50999999999999,14.679119,-17.472514,117,296,6300,2001,26.6274,147.2,6.516,71.1
1,14,4,3,2,5,18,0,0,32.38,72.62,7992042,4062226,1929634,498468,70,200.6,75.3,0.0173,569,5.501227781689566,120.6,14.741199,-17.462393,281,315,300,2001,27.6873,157.7,6.52,72.48
0,7,2,3,2,5,18,0,0,29.8,60.32,8409181,4135536,1949724,522942,58,139.2,60.2,0.0156,482,5.010597518492351,103.21000000000001,14.679119,-17.472514,150,462,6300,2001,24.2615,115.7,7.652,62.01
2,7,2,3,2,5,18,0,0,21.1,48.73,8063978,4166321,1902792,519220,44,85.7,35.0,0.0119,341,5.147969009728133,79.36,14.679119,-17.472514,150,399,300,2001,17.3295,66.4,9.444,45.71
2,14,4,3,2,5,18,0,0,22.33,49.54,7631426,4084428,2021899,484060,45,87.6,35.1,0.011,346,4.842643415007067,75.08,14.741199,-17.462393,281,245,1650,2001,17.5466,63.8,9.065,43.74
1,13,4,3,2,5,18,0,0,33.39,75.65,8253689,3858256,2035094,475143,70,209.2,76.9,0.0172,571,4.853191887213889,118.85,14.741199,-17.462393,156,466,1650,2001,25.8206,153.7,6.687,71.31
0,13,4,3,2,5,18,0,0,27.56,62.76,7582746,4109771,1924456,528671,61,139.9,59.8,0.016,442,4.491569111240744,100.00999999999999,14.741199,-17.462393,156,118,1650,2001,22.1693,108.6,7.34,60.39
2,13,4,3,2,5,18,0,0,20.99,48.51,7530614,4019039,2102806,520865,45,81.8,34.7,0.0124,351,4.887185596243293,77.22999999999999,14.741199,-17.462393,156,337,300,2001,17.6452,68.0,9.074,44.29
1,12,4,3,2,5,18,0,0,33.1,72.5,8303155,4186919,2012381,510456,71,189.9,76.0,0.0173,540,5.513532905322617,125.27000000000001,14.741199,-17.462393,1,93,300,2001,28.2832,157.9,6.782,74.03
2,12,4,3,2,5,18,0,0,22.08,51.72,8122036,3939430,1956346,505382,45,85.1,31.9,0.0123,332,5.004307622982721,76.63,14.741199,-17.462393,1,331,1650,2001,17.8139,67.9,9.005,44.08
1,11,3,3,2,5,18,0,0,33.96,71.3,7849343,3785054,2107882,500599,75,189.4,75.6,0.0185,546,4.692771495761474,122.09,14.732595,-17.505634,247,169,6300,2001,26.9346,158.2,6.808,71.67
0,11,3,3,2,5,18,0,0,28.68,60.43,8442265,4105679,1933095,506447,58,136.3,58.0,0.0149,473,4.7569644935281445,102.94999999999999,14.732595,-17.505634,247,294,1650,2001,22.7142,105.8,7.563,62.9
2,11,3,3,2,5,18,0,0,22.74,50.73,8229339,4092088,1884923,527902,48,80.3,35.4,0.0122,363,5.16449862011761,78.71,14.732595,-17.505634,247,382,1650,2001,17.3839,64.1,8.551,46.9
0,12,4,3,2,5,18,0,0,28.89,60.36,7693300,3935417,2081745,502931,62,142.2,58.7,0.016,472,4.783359988189234,96.69,14.741199,-17.462393,1,309,1650,2001,23.3424,105.4,7.689,56.24
0,10,3,3,2,5,18,0,0,29.25,64.8,8207612,3813537,1992636,518897,61,143.5,56.8,0.0149,468,5.320255441362244,97.49000000000001,14.732595,-17.505634,219,394,6300,2001,22.9894,109.8,7.91,56.6
2,10,3,3,2,5,18,0,0,23.55,50.43,8134197,4002909,1887705,490677,44,82.6,33.2,0.0118,358,4.877717213440785,81.68,14.732595,-17.505634,219,315,300,2001,17.6266,63.1,8.547,47.6
1,9,3,3,2,5,18,0,0,35.57,73.9,8329110,3812386,2079513,519246,74,208.0,81.8,0.019,532,5.007709676431522,116.52000000000001,14.732595,-17.505634,44,466,300,2001,27.4513,154.2,6.495,67.73
1,7,2,3,2,5,18,0,0,35.34,77.22,7812941,4197341,2079960,514986,67,209.6,74.8,0.0179,552,4.810642495744603,120.11,14.679119,-17.472514,150,202,1650,2001,27.6872,149.5,6.243,70.56
0,9,3,3,2,5,18,0,0,30.69,64.3,8344549,3858121,2007052,481074,59,140.1,54.6,0.015,450,5.102949487186334,105.6,14.732595,-17.505634,44,380,1650,2001,22.3151,112.3,7.911,62.66
2,9,3,3,2,5,18,0,0,23.01,52.77,7975485,4120569,1943854,519452,45,87.4,34.5,0.0122,364,5.294461229504601,79.39,14.732595,-17.505634,44,273,1650,2001,18.3447,62.3,8.775,45.79
